id,url,ticker,indice_sector,periodo,fecha,titulo,regimen_mercado
124,https://www.cnbc.com/2011/08/14/investors-could-be-in-for-more-stock-market-vertigo-in-week-ahead.html,^GSPC,S&P 500,lateral deuda europea,2011-08-14,Investors Could Be in for More Stock Market Vertigo in Week Ahead,sideways
125,https://www.cnbc.com/2011/08/08/looking-for-market-bottom-you-could-have-a-long-wait.html,^GSPC,S&P 500,lateral deuda europea,2011-08-08,Looking for Market Bottom? You Could Have a Long Wait,sideways
126,https://www.cnbc.com/2011/08/31/stocks-log-worst-aug-in-10-years-dow-up-for-2011.html,^GSPC,S&P 500,lateral deuda europea,2011-08-31,Stocks Log Worst Aug. in 10 Years; Dow Up for 2011,sideways
127,https://www.cnbc.com/2011/08/06/sp-downgrades-us-credit-rating-to-aaplus.html,^GSPC,S&P 500,lateral deuda europea,2011-08-06,S&P Downgrades US Credit Rating to AA-Plus,sideways
128,https://www.cnbc.com/2011/09/29/friday-look-ahead-goodbye-to-worst-stock-market-quarter-since-the-financial-crisis.html,^GSPC,S&P 500,lateral deuda europea,2011-09-30,Friday Look Ahead: Goodbye to Worst Stock Market Quarter Since the Financial Crisis,sideways
129,https://www.cnbc.com/2011/09/30/stocks-log-worst-quarter-since-credit-crisis.html,^GSPC,S&P 500,lateral deuda europea,2011-09-30,Stocks Log Worst Quarter Since Credit Crisis,sideways
130,https://www.cnbc.com/2011/09/02/stocks-lose-for-week-as-recession-fears-grow.html,^GSPC,S&P 500,lateral deuda europea,2011-09-02,Stocks Lose for Week as Recession Fears Grow,sideways
131,https://www.economist.com/free-exchange/2011/08/08/carnage,^GSPC,S&P 500,lateral deuda europea,2011-08-08,Carnage,sideways
132,https://www.cnbc.com/2011/10/03/Eleven-Momentous-Market-Days-in-2011.html,^GSPC,S&P 500,lateral deuda europea,2011-10-03,Eleven Momentous Market Days in 2011,sideways
133,https://www.cnbc.com/2011/07/29/market-fades-as-debt-deal-proves-elusive.html,^GSPC,S&P 500,lateral deuda europea,2011-07-29,Market Fades as Debt Deal Proves Elusive,sideways
134,https://www.cnbc.com/2011/06/06/stocks-end-lower-for-fourth-straight-session.html,^GSPC,S&P 500,lateral deuda europea,2011-06-06,Stocks End Lower for Fourth Straight Session,sideways
135,https://www.cnbc.com/2011/06/01/stocks-plunge-amid-global-recovery-fears.html,^GSPC,S&P 500,lateral deuda europea,2011-06-01,Stocks Plunge Amid Global Recovery Fears,sideways
136,https://www.cnbc.com/2011/06/17/worries-grow-about-breadth-of-debt-crisis.html,^GSPC,S&P 500,lateral deuda europea,2011-06-17,Worries Grow About Breadth of Debt Crisis,sideways
137,https://www.cnbc.com/2011/08/08/moodys-backs-uss-aaa-rating-sp-cuts-fannie-others.html,^GSPC,S&P 500,lateral deuda europea,2011-08-08,"Moody's Backs US's AAA Rating, S&P Cuts Fannie, Others",sideways
138,https://www.cnbc.com/2011/09/28/the-bestperforming-sp-500-stocks-of-2011.html,^GSPC,S&P 500,lateral deuda europea,2011-09-28,The Best-Performing S&P 500 Stocks of 2011,sideways
139,https://www.lavanguardia.com/economia/20110802/54194367110/el-pesimismo-sobre-estados-unidos-hunde-la-fragil-confianza-en-europa.html,^GSPC,S&P 500,lateral deuda europea,2011-08-01,El pesimismo sobre Estados Unidos hunde la frágil confianza en Europa,sideways
140,https://cincodias.elpais.com/cincodias/2011/07/27/mercados/1311982015_850215.html,^GSPC,S&P 500,lateral deuda europea,2011-07-27,Las caídas de Wall Street amenazan a Europa,sideways
141,https://www.elmundo.es/america/2011/08/08/economia/1312811324.html,^GSPC,S&P 500,lateral deuda europea,2011-08-08,Wall Street revive con la rebaja de S&P un 'lunes negro' peor que el de Lehman Brothers,sideways
142,https://cincodias.elpais.com/cincodias/2011/08/09/lealtad/1312878527_131287.html,^GSPC,S&P 500,lateral deuda europea,2011-08-09,La triple A como gran excusa,sideways
143,https://www.elmundo.es/elmundo/2011/08/08/economia/1312786761.html,^GSPC,S&P 500,lateral deuda europea,2011-08-08,La intervención del Banco Central Europeo alivia la prima de riesgo de 371 a 289 puntos,sideways
144,https://www.cnbc.com/2015/06/09/a-sorting-out-what-does-it-all-mean.html,^GSPC,S&P 500,lateral espera de FED,2015-06-10,A sorting out: What does it all mean?,sideways
145,https://www.cnbc.com/2015/06/09/us-stocks-eye-data-for-rate-hike-clues.html,^GSPC,S&P 500,lateral espera de FED,2015-06-09,Wall Street eyes data for rate hike clues,sideways
146,https://www.cnbc.com/2015/06/09/stock-pullback-coming-this-summer-analysts.html,^GSPC,S&P 500,lateral espera de FED,2015-06-09,Stock pullback coming this summer: Analysts,sideways
147,https://www.cnbc.com/2015/06/09/trendless-market-showing-some-weak-spots.html,^GSPC,S&P 500,lateral espera de FED,2015-06-09,Trendless market showing some weak spots,sideways
148,https://www.cnbc.com/2015/06/04/nasdaq-turns-positive-as-stocks-pare-gains-street-eyes-yields-data.html,^GSPC,S&P 500,lateral espera de FED,2015-06-04,"Dow, S&P 500 close below 50-day moving average ahead of jobs report",sideways
149,https://www.cnbc.com/2015/06/12/fed-moves-closer-to-policy-change-in-week-ahead.html,^GSPC,S&P 500,lateral espera de FED,2015-06-12,Fed moves closer to policy change in week ahead,sideways
150,https://www.cnbc.com/2015/06/17/fed-on-track-to-hike-rates-despite-caution-on-economy.html,^GSPC,S&P 500,lateral espera de FED,2015-06-17,"Fed on track to hike rates, despite caution on economy",sideways
151,https://www.cnbc.com/2015/06/15/wall-street-sees-fed-rate-hike-in-3q-cnbc-fed-survey.html,^GSPC,S&P 500,lateral espera de FED,2015-06-16,Wall Street sees Fed rate hike in 3Q: CNBC Fed survey,sideways
152,https://www.cnbc.com/2015/06/15/this-would-be-scary-enough-to-give-fed-pause.html,^GSPC,S&P 500,lateral espera de FED,2015-06-15,This would be scary enough to give Fed pause,sideways
153,https://www.cnbc.com/2015/07/29/fed-tea-leaves-leave-market-wanting-more.html,^GSPC,S&P 500,lateral espera de FED,2015-07-29,Fed tea leaves leave market wanting more,sideways
154,https://www.cnbc.com/2015/06/05/cramer-wait-till-september-for-rate-hike.html,^GSPC,S&P 500,lateral espera de FED,2015-06-05,Cramer: Wait till September for rate hike,sideways
155,https://www.cnbc.com/2015/06/16/market-curious-about-feds-4-trillion-shades-of-gray.html,^GSPC,S&P 500,lateral espera de FED,2015-06-16,Market curious about Fed's 4 trillion 'shades of gray',sideways
156,https://www.cnbc.com/2015/03/10/fed-fear-factor-could-keep-markets-turbulent.html,^GSPC,S&P 500,lateral espera de FED,2015-03-11,Fed fear factor could keep markets turbulent,sideways
157,https://www.cnbc.com/2015/03/15/why-the-fed-is-setting-markets-on-a-hair-trigger.html,^GSPC,S&P 500,lateral espera de FED,2015-03-15,Why the Fed is setting markets on a hair-trigger,sideways
158,https://www.cnbc.com/2015/03/06/us-stocks-open-lower-on-jobs-report-apple-to-join-dow.html,^GSPC,S&P 500,lateral espera de FED,2015-03-06,US stocks fall sharply on fears of pending rate hikes; Dow below 18K,sideways
159,https://www.cnbc.com/2015/05/14/markets-may-show-if-stocks-ready-to-break-out-or-just-fake-out.html,^GSPC,S&P 500,lateral espera de FED,2015-05-15,Markets may show if stocks ready to break out or just fake out,sideways
160,https://www.cnbc.com/2015/05/27/market-is-screaming-for-a-decision-from-the-fed-commentary.html,^GSPC,S&P 500,lateral espera de FED,2015-05-27,Market is screaming for a decision from the Fed—commentary,sideways
161,https://www.cnbc.com/2015/07/09/will-the-feds-greek-worries-keep-rate-hike-at-bay.html,^GSPC,S&P 500,lateral espera de FED,2015-07-09,Will the Fed's Greek worries keep rate hike at bay?,sideways
162,https://www.cnbc.com/2015/04/06/fed-in-focus-after-weak-jobs-report-spooks-markets.html,^GSPC,S&P 500,lateral espera de FED,2015-04-06,Fed in focus after weak jobs report spooks markets,sideways
163,https://www.cnbc.com/2015/04/16/feds-lockhart-sees-advantages-in-waiting-for-stronger-data-ahead-of-rate-increase.html,^GSPC,S&P 500,lateral espera de FED,2015-04-16,Fed's Lockhart sees advantages in waiting for stronger data ahead of rate increase,sideways
164,https://www.elconfidencial.com/mercados/cronicas/cronica-del-ibex/2015-05-21/un-pasito-adelante-un-pasito-atras-el-ibex-se-aferra-al-nivel-psicologico-de-los-11-500_852187/,^GSPC,S&P 500,lateral espera de FED,2015-05-21,Las bolsas se congelan con el posible retraso de la subida de tipos en EEUU,sideways
165,https://www.elconfidencial.com/mercados/inversion/2015-04-08/w_755616/,^GSPC,S&P 500,lateral espera de FED,2015-04-08,Wall Street no se preocupa ante una posible subida de tipos en junio,sideways
166,https://www.expansion.com/agencia/efe/2015/02/18/20428020.html,^GSPC,S&P 500,lateral espera de FED,2015-02-18,"Wall Street cierra mixto y el Dow Jones cede un 0,10 % - Expansion.com",sideways
167,https://www.elconfidencial.com/mercados/inversion/2015-04-29/yellen-enfria-la-subida-de-los-tipos-en-junio-a-la-espera-de-mas-crecimiento-e-inflacion_785472/,^GSPC,S&P 500,lateral espera de FED,2015-04-29,Yellen enfría la subida de los tipos en junio a la espera de más crecimiento e inflación,sideways
168,https://www.expansion.com/2015/02/18/mercados/1424288113.html,^GSPC,S&P 500,lateral espera de FED,2015-02-18,La Fed no tiene prisa por subir los tipos de inter�s - Expansi�n.com,sideways
169,https://www.cnbc.com/2021/06/11/the-great-value-rotation-in-the-stock-market-could-be-over-already-as-investors-embrace-tech-again.html,^GSPC,S&P 500,lateral consolidacion post-COVID,2021-06-11,Stocks: The great value rotation may be over as investors reembrace tech,sideways
170,https://www.cnbc.com/2021/06/18/explaining-the-volatile-stock-and-bond-market-moves-this-week-following-the-feds-update.html,^GSPC,S&P 500,lateral consolidacion post-COVID,2021-06-18,Explaining the volatile stock and bond market moves this week following the Fed's update,sideways
171,https://finance.yahoo.com/news/a-significant-stock-market-consolidation-may-only-be-months-away-deutsche-bank-173851762.html,^GSPC,S&P 500,lateral consolidacion post-COVID,2021-04-06,A 'significant' stock market 'consolidation' may only be months away: Deutsche Bank,sideways
172,https://www.cnbc.com/2021/06/21/market-volatility-is-back-as-covid-and-monetary-policy-uncertainty-hit-sentiment.html,^GSPC,S&P 500,lateral consolidacion post-COVID,2021-06-21,Market volatility is back as Covid and Fed uncertainty hit sentiment,sideways
173,https://www.cnbc.com/2021/06/16/after-traders-get-past-this-tricky-fed-meeting-a-confusing-second-half-awaits.html,^GSPC,S&P 500,lateral consolidacion post-COVID,2021-06-16,"After traders get past this tricky Fed meeting, confusing second half awaits",sideways
174,https://www.cnbc.com/2021/05/20/op-ed-this-is-what-investors-are-misunderstanding-about-tech-stocks.html,^GSPC,S&P 500,lateral consolidacion post-COVID,2021-05-20,Op-ed: This is what investors are misunderstanding about tech stocks,sideways
175,https://www.cnbc.com/2021/05/12/inflation-worries-slam-stocks-market-analysts-on-navigating-the-noise.html,^GSPC,S&P 500,lateral consolidacion post-COVID,2021-05-12,Inflation worries slam stocks. Market analysts on navigating the noise,sideways
176,https://www.marketwatch.com/story/as-the-s-p-500-falters-this-is-what-it-will-take-to-revive-the-bull-market-11623942534,^GSPC,S&P 500,lateral consolidacion post-COVID,2021-06-17,"Opinion: As the S&P 500 falters, this is what it will take to revive the bull market",sideways
177,https://www.cnbc.com/2021/06/07/stocks-are-on-the-path-towards-new-records-even-with-fed-and-inflation-worries-increasing.html,^GSPC,S&P 500,lateral consolidacion post-COVID,2021-06-07,"Stocks are on the path towards new records, even with Fed and inflation worries increasing",sideways
178,https://www.cnbc.com/2021/04/05/beat-the-sp-handily-by-owning-cyclicals-and-growth-art-hogan.html,^GSPC,S&P 500,lateral consolidacion post-COVID,2021-04-05,Beat the S&P handily by owning cyclicals and growth: Art Hogan,sideways
179,https://www.cnbc.com/2021/04/30/five-sp-sectors-hit-new-highstraders-flag-top-groups-to-watch.html,^GSPC,S&P 500,lateral consolidacion post-COVID,2021-04-30,Five S&P sectors hit new highs.Traders flag top groups to watch,sideways
180,https://www.cnbc.com/2021/06/18/the-fed-will-continue-to-dominate-the-market-in-the-week-ahead-after-sell-off.html,^GSPC,S&P 500,lateral consolidacion post-COVID,2021-06-18,The Fed will continue to dominate the market in the week ahead after sell-off,sideways
181,https://www.cnbc.com/2021/04/01/economic-boom-in-the-second-quarter-a-boost-for-stocks.html,^GSPC,S&P 500,lateral consolidacion post-COVID,2021-04-01,"Economic boom expected in the second quarter, a boost for stocks",sideways
182,https://www.cnbc.com/2021/04/09/the-economy-is-on-the-cusp-of-a-major-boom-and-economists-believe-it-could-last.html,^GSPC,S&P 500,lateral consolidacion post-COVID,2021-04-09,The economy is on the cusp of a major boom and economists believe it could last,sideways
183,https://www.cnbc.com/2021/05/07/aprils-big-jobs-miss-explained-and-what-it-means-for-the-us-economic-outlook.html,^GSPC,S&P 500,lateral consolidacion post-COVID,2021-05-07,April's big jobs miss explained: What it means for U.S. economic outlook,sideways
184,https://www.cnbc.com/2021/06/02/market-bull-predicts-calmer-june-but-delivers-a-summer-swoon-warning.html,^GSPC,S&P 500,lateral consolidacion post-COVID,2021-06-02,Market bull predicts calmer June but delivers a summer swoon warning,sideways
185,https://www.cnbc.com/2021/04/12/op-ed-fundamentals-will-drive-stocks-as-the-economy-improves.html,^GSPC,S&P 500,lateral consolidacion post-COVID,2021-04-12,Op-ed: Fundamentals will drive stocks as the economy improves,sideways
186,https://finance.yahoo.com/news/u-retail-sales-fall-may-124223075.html,^GSPC,S&P 500,lateral consolidacion post-COVID,2021-06-15,"U.S. retail sales take step back as spending pivots to services, trend remains strong",sideways
187,https://finance.yahoo.com/news/stock-market-news-live-updates-may-11-2021-221907344.html,^GSPC,S&P 500,lateral consolidacion post-COVID,2021-05-11,"Stock market news live updates: Stocks post back-to-back sessions of declines, Dow drops by the most since February",sideways
188,https://finance.yahoo.com/news/why-portfolio-drops-while-indexes-125056373.html,^GSPC,S&P 500,lateral consolidacion post-COVID,2021-05-10,Why Your Portfolio Drops While Indexes Soar,sideways
189,https://cincodias.elpais.com/cincodias/2021/04/26/mercados/1619460729_778313.html,^GSPC,S&P 500,lateral consolidacion post-COVID,2021-04-27,"Wall Street, entre los máximos y la corrección tras los primeros 100 días de Biden",sideways
190,https://www.expansion.com/mercados/2021/04/13/6074b929e5fdea293a8b45fe.html,^GSPC,S&P 500,lateral consolidacion post-COVID,2021-04-12,Por qu� los �ndices se resisten a corregir pese a los m�ximos,sideways
191,https://www.vozpopuli.com/opinion/la-bolsa-en-tiempos-de-taper-y-ii.html,^GSPC,S&P 500,lateral consolidacion post-COVID,2021-06-26,La Bolsa en tiempos de 'taper' (y II),sideways
192,https://cincodias.elpais.com/cincodias/2021/04/09/mercados/1617987353_653846.html,^GSPC,S&P 500,lateral consolidacion post-COVID,2021-04-10,EE UU: La fiesta bursátil continúa ante el intenso rebote económico de 2021,sideways
193,https://www.elconfidencial.com/mercados/2021-04-29/100-dias-de-biden-es-momento-de-invertir-en-wall-street_3055303/,^GSPC,S&P 500,lateral consolidacion post-COVID,2021-04-29,100 días de Biden: ¿es momento de invertir en Wall Street?,sideways
194,https://www.cnbc.com/2022/05/05/tech-selloff-puts-nasdaq-on-pace-for-worst-day-since-june-2020.html,^NDX,NASDAQ 100,caidas tipos altos contra tecnologicas,2022-05-05,Tech sell-off pushes Nasdaq to steepest drop since June 2020,bearish
195,https://www.marketwatch.com/story/tech-stocks-are-seeing-their-biggest-blowup-since-the-dot-com-era-11656088409,^NDX,NASDAQ 100,caidas tipos altos contra tecnologicas,2022-06-24,Tech stocks are seeing their biggest blowup since the dot-com era,bearish
196,https://www.barrons.com/articles/tech-stocks-slump-inflation-jobs-federal-reserve-51662116254,^NDX,NASDAQ 100,caidas tipos altos contra tecnologicas,2022-09-02,Tech Stocks Are in a Horrible Slump. Don’t Expect a Turnaround Soon.,bearish
197,https://www.cnbc.com/2022/06/30/tech-stocks-q2-2022-worst-quarter-in-years-for-tsla-amzn-msft-goog.html,^NDX,NASDAQ 100,caidas tipos altos contra tecnologicas,2022-06-30,"Tech stocks Q2 2022: Worst quarter in years for TSLA, AMZN, MSFT, GOOG",bearish
198,https://www.ft.com/content/4c7d6b7d-55c1-4e27-8ec1-71aade052993?syn-25a6b1a6=1,^NDX,NASDAQ 100,caidas tipos altos contra tecnologicas,2022-01-07,High-flying US tech stocks suffer abrupt reversal on Fed rate fears,bearish
199,https://www.cnbc.com/2022/01/24/the-stock-market-slide-is-unlikely-to-budge-the-fed-from-tightening.html,^NDX,NASDAQ 100,caidas tipos altos contra tecnologicas,2022-01-24,The stock market slide is unlikely to budge the Fed from tightening,bearish
200,https://www.cnbc.com/2022/01/24/the-sp-500-is-on-track-for-its-worst-january-ever-heres-why-stocks-are-getting-hit-so-hard.html,^NDX,NASDAQ 100,caidas tipos altos contra tecnologicas,2022-01-24,Here's why stocks are on such shaky ground to start January,bearish
201,https://www.cnbc.com/2022/01/07/cloud-stocks-plunge-as-investors-sour-on-pandemics-top-performers.html,^NDX,NASDAQ 100,caidas tipos altos contra tecnologicas,2022-01-07,Cloud stocks plunge as investors sour on pandemic's top performers,bearish
